time_s,throttle_norm,rudder_norm,speed_mps,yaw_rate_rps,segment
91.579698,0.000000,0.000000,0.029980,0.001095,1
91.679698,0.000000,0.000000,0.022971,0.000756,1
91.779698,0.000000,0.000000,0.009500,0.001096,1
91.879698,0.000000,0.000000,0.003968,0.001069,1
91.979698,0.000000,0.000000,0.003709,0.001199,1
92.079698,0.000000,0.000000,0.006436,0.001135,1
92.179698,0.000000,0.000000,0.011152,0.001036,1
92.279698,0.000000,0.000000,0.018270,0.001194,1
92.379698,0.000000,0.000000,0.026992,0.001138,1
92.479698,0.000000,0.000000,0.024755,0.001200,1
92.579698,0.000000,0.000000,0.015217,0.001108,1
92.679698,0.000000,0.000000,0.024423,0.000892,1
92.779698,0.000000,0.000000,0.046126,0.001137,1
92.879698,0.000000,0.000000,0.042046,0.001241,1
92.979698,0.000000,0.000000,0.020741,0.000996,1
93.079698,0.000000,0.000000,0.020274,0.001043,1
93.179698,0.000000,0.000000,0.033733,0.001295,1
93.279698,0.000000,0.000000,0.031748,0.001123,1
93.379698,0.000000,0.000000,0.019471,0.001040,1
93.479698,0.000000,0.000000,0.026135,0.000978,1
93.579698,0.000000,0.000000,0.045429,0.001052,1
93.679698,0.000000,0.000000,0.038694,0.001106,1
93.779698,0.000000,0.000000,0.014627,0.001051,1
93.879698,0.000000,0.000000,0.013844,0.001180,1
93.979698,0.000000,0.000000,0.028584,0.001274,1
94.079698,0.000000,0.000000,0.026322,0.001023,1
94.179698,0.000000,0.000000,0.012720,0.000894,1
94.279698,0.000000,0.000000,0.011735,0.001259,1
94.379698,0.000000,0.000000,0.019159,0.001209,1
94.479698,0.087365,0.000000,0.023183,0.001118,1
94.579698,0.087500,0.000000,0.024932,0.001024,1
94.679698,0.094998,0.000000,0.023768,0.001044,1
94.779698,0.134938,0.000000,0.020660,0.001396,1
94.879698,0.144988,0.000000,0.017441,0.001124,1
94.979698,0.162477,0.000000,0.014149,0.000858,1
95.079698,0.162500,0.000000,0.012384,0.001525,1
95.179698,0.162500,0.000000,0.012933,0.001303,1
95.279698,0.127503,0.000000,0.015621,0.001029,1
95.379698,0.087525,0.000000,0.019732,0.001124,1
95.479698,0.000052,0.000000,0.020439,0.001039,1
95.579698,0.000000,0.000000,0.018874,0.001244,1
95.679698,0.000000,0.000000,0.021884,0.000891,1
95.779698,0.000000,0.000000,0.027943,0.000976,1
95.879698,0.000000,0.000000,0.025997,0.000986,1
95.979698,0.000000,0.000000,0.018723,0.001209,1
96.079698,0.000000,0.000000,0.013533,0.001169,1
96.179698,0.000000,0.000000,0.008868,0.001024,1
96.279698,0.000000,0.000000,0.012416,0.001228,1
96.379698,0.000000,0.000000,0.021447,0.001430,1
96.479698,0.000000,0.000000,0.022721,0.001348,1
96.579698,0.000000,0.000000,0.018822,0.001147,1
96.679698,0.000000,0.000000,0.019885,0.001002,1
96.779698,0.000000,0.000000,0.024254,0.001218,1
96.879698,0.000000,0.000000,0.022111,0.001067,1
96.979698,0.000000,0.000000,0.015633,0.000910,1
97.079698,0.000000,0.000000,0.014658,0.001086,1
97.179698,0.000000,0.000000,0.017359,0.001077,1
97.279698,0.000000,0.000000,0.017293,0.001162,1
97.379698,0.000000,0.000000,0.015384,0.000976,1
97.479698,0.000000,0.000000,0.026077,0.001116,1
97.579698,0.000000,0.000000,0.039939,0.001070,1
97.679698,0.000000,0.000000,0.049487,0.000996,1
97.779698,0.000000,0.000000,0.056157,0.001277,1
97.879698,0.000000,0.000000,0.048155,0.001446,1
97.979698,0.000000,0.000000,0.030389,0.001163,1
98.079698,0.000000,0.000000,0.027536,0.000139,1
98.179698,0.000000,0.000000,0.034678,0.001431,1
98.279698,0.000000,0.000000,0.031516,0.000781,1
98.379698,0.000000,0.000000,0.021479,0.001144,1
98.479698,0.000000,0.000000,0.017732,0.001610,1
98.579698,0.000000,0.000000,0.018179,0.001006,1
98.679698,0.000000,0.000000,0.019549,0.001503,1
98.779698,0.000000,0.000000,0.021534,0.001168,1
98.879698,0.000000,0.000000,0.022088,0.001235,1
98.979698,0.000000,0.000000,0.022283,0.000296,1
99.079698,0.000000,0.000000,0.022031,0.000933,1
99.179698,0.000000,0.000000,0.021481,0.000774,1
99.279698,0.000000,0.000000,0.027875,0.000797,1
99.379698,0.000000,0.000000,0.038908,0.000741,1
99.479698,0.000000,0.000000,0.043609,0.001263,1
99.579698,0.000000,0.000000,0.044082,0.000731,1
99.679698,0.000000,0.000000,0.039179,0.000855,1
99.779698,0.000000,0.000000,0.030692,0.000694,1
99.879698,0.000000,0.000000,0.027184,0.001066,1
99.979698,0.000000,0.000000,0.027000,0.001155,1
100.079698,0.000000,0.000000,0.027568,0.000979,1
100.179698,0.000000,0.000000,0.028640,0.000939,1
100.279698,0.000000,0.000000,0.029069,0.001457,1
100.379698,0.000000,0.000000,0.029069,0.000892,1
100.479698,0.000000,0.000000,0.022768,0.000788,1
100.579698,0.000000,0.000000,0.012267,0.001502,1
100.679698,0.000000,0.000000,0.015542,0.001337,1
100.779698,0.000000,0.000000,0.028018,0.000812,1
100.879698,0.000000,0.000000,0.038495,0.001058,1
100.979698,0.000000,0.000000,0.047636,0.001184,1
101.079698,0.000000,0.000000,0.042997,0.001372,1
101.179698,0.000000,0.000000,0.017490,0.000901,1
101.279698,0.000000,0.000000,0.010756,0.001001,1
101.379698,0.000000,0.000000,0.016552,0.001376,1
101.479698,0.000000,0.000000,0.015519,0.000951,1
101.579698,0.000000,0.000000,0.012763,0.000816,1
101.679698,0.000000,0.000000,0.013472,0.000993,1
101.779698,0.000000,0.000000,0.016487,0.000720,1
101.879698,0.000000,0.000000,0.021244,0.000765,1
101.979698,0.000000,0.000000,0.027161,0.001339,1
102.079698,0.000000,0.000000,0.025913,0.000413,1
102.179698,0.000000,0.000000,0.019882,-0.000799,1
102.279698,0.000000,0.000000,0.020272,0.001498,1
102.379698,0.000000,0.000000,0.024957,0.000577,1
102.479698,0.000000,0.000000,0.028443,0.000472,1
102.579698,0.000000,0.000000,0.031129,0.000649,1
102.679698,0.000000,0.000000,0.028595,0.001541,1
102.779698,0.000000,0.000000,0.022585,0.000606,1
102.879698,0.000000,0.000000,0.020466,0.001114,1
102.979698,0.000000,0.000000,0.019325,0.000882,1
103.079698,0.000000,0.000000,0.020617,0.001129,1
103.179698,0.000000,0.000000,0.023532,0.000933,1
103.279698,0.000000,0.000000,0.023266,0.001071,1
103.379698,0.000000,0.000000,0.020879,0.001718,1
103.479698,0.000000,0.000000,0.023665,0.001041,1
103.579698,0.000000,0.000000,0.029896,0.001064,1
103.679698,0.000000,0.000000,0.025238,0.001345,1
103.779698,0.000000,0.000000,0.013320,0.001047,1
103.879698,0.000000,0.000000,0.019441,0.000983,1
103.979698,0.000000,0.000000,0.037625,0.000895,1
104.079698,0.000000,0.000000,0.035626,0.001361,1
104.179698,0.000000,0.000000,0.020133,0.001456,1
104.279698,0.000000,0.000000,0.023857,0.001173,1
104.379698,0.000000,0.000000,0.032395,0.000630,1
104.479698,0.000000,0.000000,0.029951,0.000812,1
104.579698,0.000000,0.000000,0.020205,0.001303,1
104.679698,0.000000,0.000000,0.018168,0.001249,1
104.779698,0.000000,0.000000,0.018068,0.000949,1
104.879698,0.000000,0.000000,0.017049,0.001520,1
104.979698,0.000000,0.000000,0.015417,0.001708,1
105.079698,0.000000,0.000000,0.024715,0.001302,1
105.179698,0.000000,0.000000,0.041298,0.000926,1
105.279698,0.000000,0.000000,0.057774,0.001544,1
105.379698,0.000000,0.000000,0.074179,0.001579,1
105.479698,0.000000,0.000000,0.051014,0.000879,1
105.579698,0.000000,0.000000,0.017935,0.000589,1
105.679698,0.000000,0.000000,0.009412,0.000543,1
105.779698,0.000000,0.000000,0.007034,0.001286,1
105.879698,0.000000,0.000000,0.011757,0.001482,1
105.979698,0.000000,0.000000,0.021211,0.001413,1
106.079698,0.000000,0.000000,0.021703,0.000475,1
106.179698,0.000000,0.000000,0.016200,0.001186,1
106.279698,0.000000,0.000000,0.016648,0.001879,1
106.379698,0.000000,0.000000,0.021061,0.000968,1
106.479698,0.000000,0.000000,0.020058,0.000417,1
106.579698,0.000000,0.000000,0.015446,0.000251,1
106.679698,0.000000,0.000000,0.014630,0.002141,1
106.779698,0.000000,0.000000,0.016344,0.000998,1
106.879698,0.000000,0.000000,0.014922,-0.000257,1
106.979698,0.000000,0.000000,0.011410,-0.000068,1
107.079698,0.000000,0.000000,0.015774,0.001635,1
107.179698,0.000000,0.000000,0.025420,0.001128,1
107.279698,0.000000,0.000000,0.035870,0.000740,1
107.379698,0.000000,0.000000,0.046853,0.000681,1
107.479698,0.000000,0.000000,0.038055,0.001407,1
107.579698,0.000000,0.000000,0.016079,0.001702,1
107.679698,0.000000,0.000000,0.012648,0.001125,1
107.779698,0.000000,0.000000,0.021601,0.000788,1
107.879698,0.000000,0.000000,0.031687,0.000917,1
107.979698,0.000000,0.000000,0.042530,0.000980,1
108.079698,0.000000,0.000000,0.042128,-0.000062,1
108.179698,0.000000,0.000000,0.034214,0.001075,1
108.279698,0.000000,0.000000,0.024152,0.001447,1
108.379698,0.000000,0.000000,0.012658,0.001473,1
108.479698,0.000000,0.000000,0.019473,0.000464,1
108.579698,0.000000,0.000000,0.038485,0.001173,1
108.679698,0.000000,0.000000,0.042037,0.000558,1
108.779698,0.000000,0.000000,0.035264,0.001071,1
108.879698,0.000000,0.000000,0.027627,0.001230,1
108.979698,0.000000,0.000000,0.019414,0.000939,1
109.079698,0.000000,0.000000,0.021784,0.000813,1
109.179698,0.000000,0.000000,0.031225,0.000937,1
109.279698,0.000000,0.000000,0.036444,0.001206,1
109.379698,0.000000,0.000000,0.038850,0.001577,1
109.479698,0.000000,0.000000,0.056194,0.001063,1
109.579698,0.000000,0.000000,0.083490,0.001047,1
109.679698,0.000000,0.000000,0.075183,0.001048,1
109.779698,0.000000,0.000000,0.057964,0.001502,1
109.879698,0.000000,0.000000,0.080176,0.001227,1
109.979698,0.000000,0.000000,0.128598,0.001376,1
110.079698,0.000000,0.000000,0.125872,0.001417,1
110.179698,0.000000,0.000000,0.088929,0.001455,1
110.279698,0.000000,0.000000,0.067924,0.000841,1
110.379698,0.000000,0.000000,0.057549,0.002095,1
110.479698,0.000000,0.000000,0.048309,0.001508,1
110.579698,0.000000,0.000000,0.039354,0.001160,1
110.679698,0.000000,0.000000,0.028038,0.001272,1
110.779698,0.000000,0.000000,0.015153,0.000893,1
110.879698,0.000000,0.000000,0.012040,0.001492,1
110.979698,0.000000,0.000000,0.015440,0.000892,1
111.079698,0.000000,0.000000,0.011294,0.002687,1
111.179698,0.000000,0.000000,0.005246,0.001352,1
111.279698,0.000000,0.000000,0.009095,0.000959,1
111.379698,0.000000,0.000000,0.019535,0.001400,1
111.479698,0.000000,0.000000,0.020761,0.000638,1
111.579698,0.000000,0.000000,0.015856,0.000937,1
111.679698,0.000000,0.000000,0.018210,-0.000026,1
111.779698,0.000000,0.000000,0.025409,0.000408,1
111.879698,0.000000,0.000000,0.023421,0.002128,1
111.979698,0.000000,0.000000,0.015322,0.001316,1
112.079698,0.000000,0.000000,0.012071,-0.001097,1
112.179698,0.000000,0.000000,0.012050,-0.000368,1
112.279698,0.000000,0.000000,0.014352,0.000922,1
112.379698,0.000000,0.000000,0.018201,0.003088,1
112.479698,0.000000,0.000000,0.016858,0.000757,1
112.579698,0.000000,0.000000,0.014210,0.000808,1
112.679698,0.000000,0.000000,0.016509,0.001385,1
112.779698,0.000000,0.000000,0.022095,0.000669,1
112.879698,0.000000,0.000000,0.026209,0.003568,1
112.979698,0.000000,0.000000,0.029340,0.001306,1
113.079698,0.000000,0.000000,0.027493,0.001718,1
113.179698,0.000000,0.000000,0.022319,0.001278,1
113.279698,0.000000,0.000000,0.022094,0.001840,1
113.379698,0.000000,0.000000,0.025172,-0.002678,1
113.479698,0.000000,0.000000,0.022082,-0.000048,1
113.579698,0.000000,0.000000,0.014894,0.001591,1
113.679698,0.000000,0.000000,0.021741,0.001492,1
113.779698,0.000000,0.000000,0.032106,0.000760,1
113.879698,0.000000,0.000000,0.032215,-0.000056,1
113.979698,0.000000,0.000000,0.025494,0.000552,1
114.079698,0.000000,0.000000,0.031940,0.001327,1
114.179698,0.000000,0.000000,0.047176,0.001014,1
114.279698,0.000000,0.000000,0.042753,0.000259,1
114.379698,0.000000,0.000000,0.025248,0.001308,1
114.479698,0.000000,0.000000,0.017203,0.002120,1
114.579698,0.000000,0.000000,0.015461,0.001196,1
114.679698,0.000000,0.000000,0.012499,0.000103,1
114.779698,0.000000,0.000000,0.008724,0.001879,1
114.879698,0.000000,0.000000,0.008140,0.000451,1
114.979698,0.000000,0.000000,0.009689,0.000951,1
115.079698,0.000000,0.000000,0.016393,0.000968,1
115.179698,0.000000,0.000000,0.024390,0.001439,1
115.279698,0.000000,0.000000,0.026535,0.000939,1
115.379698,0.000000,0.000000,0.024784,0.000748,1
115.479698,0.000000,0.000000,0.029517,-0.000262,1
115.579698,0.000000,0.000000,0.038579,0.000879,1
115.679698,0.000000,0.000000,0.036746,0.002039,1
115.779698,0.000000,0.000000,0.027655,0.001954,1
115.879698,0.000000,0.000000,0.025112,0.000680,1
115.979698,0.000000,0.000000,0.026931,0.000530,1
116.079698,0.000000,0.000000,0.028733,0.001741,1
116.179698,0.000000,0.000000,0.030524,0.002911,1
116.279698,0.000000,0.000000,0.035586,0.001397,1
116.379698,0.000000,0.000000,0.042831,0.000995,1
116.479698,0.000000,0.000000,0.038739,0.002306,1
116.579698,0.000000,0.000000,0.031805,0.001881,1
116.679698,0.000000,0.000000,0.024811,0.001146,1
116.779698,0.000000,0.000000,0.017802,0.000066,1
116.879698,0.000000,0.000000,0.018390,0.000991,1
116.979698,0.000000,0.000000,0.020876,0.001693,1
117.079698,0.000000,0.000000,0.019956,0.001504,1
117.179698,0.000000,0.000000,0.018175,0.000862,1
117.279698,0.000000,0.000000,0.018242,0.001064,1
117.379698,0.000000,0.000000,0.019538,0.001204,1
117.479698,0.000000,0.000000,0.013926,0.001132,1
117.579698,0.000000,0.000000,0.006573,0.001156,1
117.679698,0.000000,0.000000,0.015246,0.000840,1
117.779698,0.000000,0.000000,0.027938,0.002071,1
117.879698,0.000000,0.000000,0.021699,0.001726,1
117.979698,0.000000,0.000000,0.010721,0.001626,1
118.079698,0.000000,0.000000,0.014349,0.001835,1
118.179698,0.000000,0.000000,0.027734,0.000919,1
118.279698,0.000000,0.000000,0.030479,0.001815,1
118.379698,0.000000,0.000000,0.030561,0.001277,1
118.479698,0.000000,0.000000,0.029099,0.001731,1
118.579698,0.000000,0.000000,0.026609,0.001219,1
118.679698,0.000000,0.000000,0.029406,0.000485,1
118.779698,0.000000,0.000000,0.035730,0.000784,1
118.879698,0.000000,0.000000,0.031398,0.000714,1
118.979698,0.000000,0.000000,0.024390,0.001708,1
119.079698,0.000000,0.000000,0.021478,-0.000676,1
119.179698,0.000000,0.000000,0.021297,0.000074,1
119.279698,0.000000,0.000000,0.026129,0.001486,1
119.379698,0.000000,0.000000,0.032219,0.001150,1
119.479698,0.000000,0.000000,0.027773,0.002228,1
119.579698,0.000000,0.000000,0.016301,0.001070,1
119.679698,0.000000,0.000000,0.018796,0.001342,1
119.779698,0.000000,0.000000,0.030626,0.001702,1
119.879698,0.000000,0.000000,0.033046,0.001495,1
119.979698,0.000000,0.000000,0.029198,0.001165,1
120.079698,0.000000,0.000000,0.025668,0.000577,1
120.179698,0.000000,0.000000,0.022350,0.000626,1
120.279698,0.000000,0.000000,0.022307,0.001662,1
120.379698,0.000000,0.000000,0.024444,0.000433,1
120.479698,0.000000,0.000000,0.022817,0.001142,1
120.579698,0.000000,0.000000,0.018684,0.000155,1
120.679698,0.000000,0.000000,0.025556,0.001076,1
120.779698,0.000000,0.000000,0.039771,0.000927,1
120.879698,0.000000,0.000000,0.040356,0.000889,1
120.979698,0.000000,0.000000,0.031865,0.001194,1
121.079698,0.000000,0.000000,0.052707,0.001314,1
121.179698,0.000000,0.000000,0.093184,0.000934,1
121.279698,0.000000,0.000000,0.101401,0.001083,1
121.379698,0.000000,0.000000,0.088050,0.001452,1
121.479698,0.000000,0.000000,0.067829,0.001378,1
121.579698,0.000000,0.000000,0.043031,0.001384,1
121.679698,0.000000,0.000000,0.039714,0.002108,1
121.779698,0.000000,0.000000,0.050732,0.007477,1
121.879698,0.000000,0.000000,0.049341,0.048136,1
121.979698,0.000000,0.000000,0.044819,0.020267,1
122.079698,0.000000,0.000000,0.038554,0.017578,1
122.179698,0.000000,0.000000,0.031130,0.005081,1
122.279698,0.000000,0.000000,0.026968,0.000029,1
122.379698,0.000000,0.000000,0.024982,0.000910,1
122.479698,0.000000,0.000000,0.028033,0.000749,1
122.579698,0.000000,0.000000,0.034444,0.001042,1
122.679698,0.000000,0.000000,0.036516,0.001231,1
122.779698,0.000000,0.000000,0.035687,0.001198,1
122.879698,0.000000,0.000000,0.053437,0.001127,1
122.979698,0.000000,0.000000,0.083557,0.000617,1
123.079698,0.000000,0.000000,0.079321,0.000301,1
123.179698,0.000000,0.000000,0.052086,0.000791,1
123.279698,0.000000,0.000000,0.041270,-0.001825,1
123.379698,0.000000,0.000000,0.034581,-0.000766,1
123.479698,0.000000,0.000000,0.034737,-0.113239,1
123.579698,0.000000,0.000000,0.039455,-0.224202,1
123.679698,0.000000,0.000000,0.096139,-0.169344,1
123.779698,0.000000,0.000000,0.187406,-0.132714,1
123.879698,0.000000,0.000000,0.270516,-0.189211,1
123.979698,0.000000,0.000000,0.348191,-0.148587,1
124.079698,0.000000,0.000000,0.479702,-0.137761,1
124.179698,0.000000,0.000000,0.647240,0.034346,1
124.279698,0.000000,0.000000,0.719705,0.170689,1
124.379698,0.000000,0.000000,0.728704,0.249728,1
124.479698,0.000000,0.000000,0.706137,0.392718,1
124.579698,0.000000,0.000000,0.662440,0.567505,1
124.679698,0.000000,0.000000,0.696512,0.650999,1
124.779698,0.000000,0.000000,0.750084,0.654117,1
124.879698,0.000000,0.000000,0.833757,0.647093,1
124.979698,0.000000,0.000000,0.937466,0.691271,1
125.079698,0.000000,0.000000,0.998273,0.847235,1
125.179698,0.000000,0.000000,1.030424,0.980106,1
125.279698,0.000000,0.000000,0.893293,0.949352,1
125.379698,0.000000,0.000000,0.643420,0.846399,1
125.479698,0.000000,0.000000,0.777885,0.717246,1
125.579698,0.000000,0.000000,1.008709,0.410812,1
125.679698,0.000000,0.000000,1.086090,0.088935,1
125.779698,0.000000,0.000000,1.124868,-0.200259,1
125.879698,0.000000,0.000000,1.102893,-0.253391,1
125.979698,0.000000,0.000000,1.065742,-0.156406,1
126.079698,0.000000,0.000000,1.082960,0.106781,1
126.179698,0.000000,0.000000,1.113808,0.336729,1
126.279698,0.000000,0.000000,1.018910,0.269576,1
126.379698,0.000000,0.000000,0.840393,0.085197,1
126.479698,0.000000,0.000000,0.827588,-0.168140,1
126.579698,0.000000,0.000000,0.925323,-0.408255,1
126.679698,0.000000,0.000000,0.955830,-0.638025,1
126.779698,0.000000,0.000000,0.969428,-0.788492,1
126.879698,0.000000,0.000000,0.990156,-0.894184,1
126.979698,0.000000,0.000000,1.012667,-1.049419,1
127.079698,0.000000,0.000000,1.131743,-1.112538,1
127.179698,0.000000,0.000000,1.275063,-0.978197,1
127.279698,0.000000,0.000000,1.031694,-0.766634,1
127.379698,0.000000,0.000000,0.691417,-0.438258,1
127.479698,0.000000,0.000000,0.519033,-0.195846,1
127.579698,0.000000,0.000000,0.388743,-0.081613,1
127.679698,0.000000,0.000000,0.397699,-0.064247,1
127.779698,0.000000,0.000000,0.441564,0.069366,1
127.879698,0.000000,0.000000,0.464052,0.207265,1
127.979698,0.000000,0.000000,0.472318,0.034355,1
128.079698,0.000000,0.000000,0.399920,-0.181116,1
128.179698,0.000000,0.000000,0.273561,-0.187477,1
128.279698,0.000000,0.000000,0.239064,-0.186893,1
128.379698,0.000000,0.000000,0.265718,-0.312524,1
128.479698,0.000000,0.000000,0.323915,-0.316093,1
128.579698,0.000000,0.000000,0.403138,-0.285282,1
128.679698,0.000000,0.000000,0.391247,-0.209159,1
128.779698,0.000000,0.000000,0.356460,-0.059578,1
128.879698,0.000000,0.000000,0.329833,-0.063624,1
128.979698,0.000000,0.000000,0.308650,-0.172855,1
129.079698,0.000000,0.000000,0.271472,-0.278309,1
129.179698,0.000000,0.000000,0.230275,-0.268256,1
129.279698,0.000000,0.000000,0.240086,-0.170520,1
129.379698,0.000000,0.000000,0.283867,-0.245237,1
129.479698,0.000000,0.000000,0.372215,-0.302592,1
129.579698,0.000000,0.000000,0.490231,-0.000527,1
129.679698,0.000000,0.000000,0.532212,0.384063,1
129.779698,0.000000,0.000000,0.523512,0.572599,1
129.879698,0.000000,0.000000,0.481641,0.932906,1
129.979698,0.000000,0.000000,0.417685,1.163560,1
130.079698,0.000000,0.000000,0.489920,1.002255,1
130.179698,0.000000,0.000000,0.596337,0.806945,1
130.279698,0.000000,0.000000,0.673798,0.944048,1
130.379698,0.000000,0.000000,0.731971,1.293778,1
130.479698,0.000000,0.000000,0.749769,1.658110,1
130.579698,0.000000,0.000000,0.740603,1.873135,1
130.679698,0.000000,0.000000,0.730924,1.643032,1
130.779698,0.000000,0.000000,0.720903,1.470467,1
130.879698,0.000000,0.000000,0.699329,1.431070,1
130.979698,0.000000,0.000000,0.670061,1.297275,1
131.079698,0.000000,0.000000,0.612221,1.139547,1
131.179698,0.000000,0.000000,0.535287,1.079472,1
131.279698,0.000000,0.000000,0.405824,1.159278,1
131.379698,0.000000,0.000000,0.241329,1.239094,1
131.479698,0.000000,0.000000,0.208965,1.079937,1
131.579698,0.000000,0.000000,0.209903,0.874541,1
131.679698,0.000000,0.000000,0.188296,0.696352,1
131.779698,0.000000,0.000000,0.151664,0.468354,1
131.879698,0.000000,0.000000,0.238768,0.215204,1
131.979698,0.000000,0.000000,0.408335,0.187649,1
132.079698,0.000000,0.000000,0.344163,0.117777,1
132.179698,0.000000,0.000000,0.123734,0.089914,1
132.279698,0.000000,0.000000,0.085073,0.091484,1
132.379698,0.000000,0.000000,0.167806,0.053607,1
132.479698,0.000000,0.000000,0.209350,0.012402,1
132.579698,0.000000,0.000000,0.223447,-0.003815,1
132.679698,0.000000,0.000000,0.197289,0.123045,1
132.779698,0.000000,0.000000,0.144297,0.206575,1
132.879698,0.000000,0.000000,0.166414,0.105670,1
132.979698,0.000000,0.000000,0.207385,0.085847,1
133.079698,0.000000,0.000000,0.193260,0.051590,1
133.179698,0.000000,0.000000,0.142452,-0.108684,1
133.279698,0.000000,0.000000,0.166934,-0.332125,1
133.379698,0.000000,0.000000,0.241666,-0.098721,1
133.479698,0.000000,0.000000,0.211726,0.029848,1
133.579698,0.000000,0.000000,0.155418,-0.029687,1
133.679698,0.000000,0.000000,0.118276,-0.027890,1
133.779698,0.000000,0.000000,0.093927,0.010381,1
133.879698,0.000000,0.000000,0.096212,0.236725,1
133.979698,0.000000,0.000000,0.105166,0.566700,1
134.079698,0.000000,0.000000,0.259456,0.690490,1
134.179698,0.000000,0.000000,0.510607,0.620009,1
134.279698,0.000000,0.000000,0.491491,0.516429,1
134.379698,0.000000,0.000000,0.292242,0.531114,1
134.479698,0.000000,0.000000,0.228505,0.550155,1
134.579698,0.000000,0.000000,0.198928,0.478049,1
134.679698,0.000000,0.000000,0.168559,0.291306,1
134.779698,0.000000,0.000000,0.137663,0.141030,1
134.879698,0.000000,0.000000,0.092250,0.056921,1
134.979698,0.000000,0.000000,0.037152,0.027370,1
135.079698,0.000000,0.000000,0.027139,-0.019834,1
135.179698,0.000000,0.000000,0.028468,-0.021990,1
135.279698,0.000000,0.000000,0.042031,-0.070305,1
135.379698,0.000000,0.000000,0.063747,-0.053906,1
135.479698,0.000000,0.000000,0.115739,0.053818,1
135.579698,0.000000,0.000000,0.175313,0.122830,1
135.679698,0.000000,0.000000,0.160423,0.117817,1
135.779698,0.000000,0.000000,0.126819,0.101666,1
135.879698,0.000000,0.000000,0.142105,0.062312,1
135.979698,0.000000,0.000000,0.169665,-0.005399,1
136.079698,0.000000,0.000000,0.207833,-0.105098,1
136.179698,0.000000,0.000000,0.253064,-0.129821,1
136.279698,0.000000,0.000000,0.308027,-0.099435,1
136.379698,0.000000,0.000000,0.369475,-0.069129,1
136.479698,0.000000,0.000000,0.310540,0.001504,1
136.579698,0.000000,0.000000,0.221409,0.101196,1
136.679698,0.000000,0.000000,0.179058,0.144188,1
136.779698,0.000000,0.000000,0.167912,0.129220,1
136.879698,0.000000,0.000000,0.128672,0.106105,1
136.979698,0.000000,0.000000,0.082402,0.064967,1
137.079698,0.000000,0.000000,0.058985,-0.010364,1
137.179698,0.000000,0.000000,0.050808,-0.044051,1
137.279698,0.000000,0.000000,0.095683,-0.066047,1
137.379698,0.000000,0.000000,0.175878,-0.138869,1
137.479698,0.000000,0.000000,0.200950,-0.185293,1
137.579698,0.000000,0.000000,0.212127,-0.248917,1
137.679698,0.000000,0.000000,0.211275,-0.122506,1
137.779698,0.000000,0.000000,0.207397,-0.060590,1
137.879698,0.000000,0.000000,0.266024,-0.031590,1
137.979698,0.000000,0.000000,0.366268,-0.021675,1
138.079698,0.000000,0.000000,0.348266,-0.051283,1
138.179698,0.000000,0.000000,0.300560,-0.065177,1
138.279698,0.000000,0.000000,0.263729,-0.049584,1
138.379698,0.000000,0.000000,0.229626,-0.039673,1
138.479698,0.000000,0.000000,0.265800,-0.022928,1
138.579698,0.000000,0.000000,0.348709,-0.020267,1
138.679698,0.000000,0.000000,0.329052,-0.036062,1
138.779698,0.000000,0.000000,0.241021,-0.031152,1
138.879698,0.000000,0.000000,0.245352,-0.005916,1
138.979698,0.000000,0.000000,0.311203,0.001470,1
139.079698,0.000000,0.000000,0.295844,-0.009635,1
139.179698,0.000000,0.000000,0.226087,-0.015568,1
139.279698,0.000000,0.000000,0.225448,-0.022947,1
139.379698,0.000000,0.000000,0.270833,-0.029192,1
139.479698,0.000000,0.000000,0.281388,-0.025152,1
139.579698,0.000000,0.000000,0.268739,-0.021603,1
139.679698,0.000000,0.000000,0.291278,-0.030809,1
139.779698,0.000000,0.000000,0.322633,-0.031111,1
139.879698,0.000000,0.000000,0.302134,-0.021887,1
139.979698,0.000000,0.000000,0.247042,-0.024325,1
140.079698,0.000000,0.000000,0.241675,-0.026307,1
140.179698,0.000000,0.000000,0.269581,-0.018975,1
140.279698,0.000000,0.000000,0.260169,-0.019825,1
140.379698,0.000000,0.000000,0.225877,-0.021407,1
140.479698,0.000000,0.000000,0.236410,-0.018202,1
140.579698,0.000000,0.000000,0.276819,-0.016605,1
140.679698,0.000000,0.000000,0.265965,-0.013091,1
140.779698,0.000000,0.000000,0.220868,-0.002383,1
140.879698,0.000000,0.000000,0.196738,-0.001254,1
140.979698,0.000000,0.000000,0.186585,-0.008647,1
141.079698,0.000000,0.000000,0.198590,-0.004867,1
141.179698,0.000000,0.000000,0.225384,0.001962,1
141.279698,0.000000,0.000000,0.223438,0.003305,1
141.379698,0.000000,0.000000,0.202325,0.001873,1
141.479698,0.000000,0.000000,0.199559,0.007040,1
141.579698,0.000000,0.000000,0.209046,0.011982,1
141.679698,0.000000,0.000000,0.212074,0.006798,1
141.779698,0.000000,0.000000,0.210779,0.006166,1
141.879698,0.000000,0.000000,0.225769,0.011157,1
141.979698,0.000000,0.000000,0.251609,0.009368,1
142.079698,0.000000,0.000000,0.243869,0.006108,1
142.179698,0.000000,0.000000,0.213675,0.004093,1
142.279698,0.000000,0.000000,0.205296,0.006579,1
142.379698,0.000000,0.000000,0.202403,0.003667,1
142.479698,0.000000,0.000000,0.201380,-0.002097,1
142.579698,0.000000,0.000000,0.201603,-0.001873,1
142.679698,0.000000,0.000000,0.184117,0.000888,1
142.779698,0.000000,0.000000,0.154817,-0.004537,1
