time_s,throttle_norm,rudder_norm,speed_mps,yaw_rate_rps
85.779698,0.200000,0.395000,1.086519,0.336881
85.879698,0.200000,0.395000,1.084583,0.330792
85.979698,0.200000,0.395000,1.087252,0.321794
86.079698,0.200000,0.395000,1.101038,0.307302
86.179698,0.200000,0.395000,1.117623,0.315715
86.279698,0.200000,0.395000,1.114997,0.327870
86.379698,0.200000,0.395000,1.107555,0.339421
86.479698,0.200000,0.395000,1.099914,0.331835
86.579698,0.200000,0.395000,1.092223,0.352900
86.679698,0.200000,0.395000,1.100302,0.350601
86.779698,0.200000,0.395000,1.112329,0.349731
86.879698,0.200000,0.395000,1.093990,0.356095
86.979698,0.200000,0.395000,1.068048,0.367203
87.079698,0.200000,0.395000,1.068286,0.354476
87.179698,0.200000,0.395000,1.075110,0.374322
87.279698,0.200000,0.395000,1.079145,0.358055
87.379698,0.200000,0.395000,1.081324,0.355626
87.479698,0.200000,0.395000,1.084292,0.373507
87.579698,0.200000,0.395000,1.087457,0.381366
87.679698,0.200000,0.395000,1.082498,0.392239
87.779698,0.200000,0.395000,1.075507,0.395213
87.879698,0.200000,0.395000,1.077237,0.381478
87.979698,0.200000,0.395000,1.081152,0.367970
88.079698,0.200000,0.395000,1.096198,0.364703
88.179698,0.200000,0.395000,1.114048,0.382647
88.279698,0.200000,0.395000,1.106200,0.388632
88.379698,0.200000,0.395000,1.091936,0.403838
88.479698,0.200000,0.395000,1.073898,0.406181
88.579698,0.200000,0.395000,1.054915,0.414301
88.679698,0.200000,0.395000,1.057109,0.399189
88.779698,0.200000,0.395000,1.064622,0.403067
88.879698,0.200000,0.395000,1.064438,0.387437
88.979698,0.200000,0.395000,1.062324,0.390538
89.079698,0.200000,0.395000,1.074209,0.370246
89.179698,0.200000,0.395000,1.095429,0.396176
89.279698,0.200000,0.395000,1.095003,0.396894
89.379698,0.200000,0.395000,1.089164,0.400562
89.479698,0.200000,0.395000,1.085387,0.383028
89.579698,0.200000,0.395000,1.082127,0.391378
89.679698,0.200000,0.395000,1.101129,0.390610
89.779698,0.200000,0.395000,1.125707,0.393150
89.879698,0.200000,0.395000,1.130228,0.406480
89.979698,0.200000,0.395000,1.129732,0.418231
90.079698,0.200000,0.395000,1.117979,0.379141
90.179698,0.200000,0.395000,1.098721,0.390582
90.279698,0.200000,0.395000,1.095983,0.400071
90.379698,0.200000,0.395000,1.097396,0.413580
90.479698,0.200000,0.395000,1.113825,0.398970
90.579698,0.200000,0.395000,1.134023,0.391958
90.679698,0.200000,0.399998,1.129254,0.407987
90.779698,0.200000,0.400000,1.118212,0.387126
90.879698,0.200000,0.400000,1.096667,0.410232
90.979698,0.200000,0.400000,1.072496,0.437178
91.079698,0.200000,0.400000,1.098085,0.452146
91.179698,0.200000,0.400000,1.136191,0.418975
91.279698,0.200000,0.400000,1.159865,0.381083
91.379698,0.200000,0.400000,1.179928,0.404158
91.479698,0.200000,0.400000,1.170278,0.414984
91.579698,0.200000,0.400000,1.153193,0.411340
91.679698,0.200000,0.400000,1.154019,0.382781
91.779698,0.200000,0.400000,1.159334,0.375914
91.879698,0.200000,0.395004,1.145581,0.381794
91.979698,0.200000,0.399994,1.127037,0.391574
92.079698,0.200000,0.395005,1.137439,0.408810
92.179698,0.200000,0.395000,1.155122,0.404709
92.279698,0.200000,0.395000,1.171761,0.362137
92.379698,0.200000,0.395000,1.188138,0.348583
92.479698,0.200000,0.395000,1.169010,0.367868
92.579698,0.200000,0.395000,1.140991,0.394906
92.679698,0.200000,0.395000,1.136590,0.401571
92.779698,0.200000,0.395000,1.138118,0.400952
92.879698,0.200000,0.395000,1.159249,0.366459
92.979698,0.200000,0.395000,1.185285,0.353866
93.079698,0.200000,0.395000,1.174296,0.371517
93.179698,0.200000,0.395000,1.154024,0.385516
93.279698,0.200000,0.395000,1.187580,0.348944
93.379698,0.200000,0.395000,1.234600,0.340869
93.479698,0.200000,0.395000,1.216133,0.380379
93.579698,0.200000,0.395000,1.181190,0.361031
93.679698,0.200000,0.395000,1.191752,0.360555
93.779698,0.200000,0.395000,1.213717,0.339478
93.879698,0.200000,0.395000,1.195439,0.350391
93.979698,0.200000,0.395000,1.167035,0.355999
94.079698,0.200000,0.395000,1.185798,0.355555
94.179698,0.200000,0.395000,1.236014,0.374785
94.279698,0.200000,0.395000,1.241642,0.366583
94.379698,0.200000,0.395000,1.236106,0.373921
94.479698,0.200000,0.399993,1.213578,0.359444
94.579698,0.200000,0.400000,1.186790,0.350760
94.679698,0.200000,0.400000,1.189358,0.349286
94.779698,0.200000,0.400000,1.199271,0.349959
94.879698,0.200000,0.400000,1.200288,0.356636
94.979698,0.200000,0.400000,1.199072,0.377323
95.079698,0.200000,0.400000,1.199980,0.373317
95.179698,0.200000,0.400000,1.202308,0.368928
95.279698,0.200000,0.400000,1.215661,0.369171
95.379698,0.200000,0.395003,1.236370,0.373840
95.479698,0.200000,0.395000,1.230554,0.375973
95.579698,0.200000,0.399993,1.218097,0.360855
95.679698,0.200000,0.400000,1.225480,0.352387
95.779698,0.200000,0.400000,1.237835,0.359358
95.879698,0.200000,0.400000,1.213150,0.361102
95.979698,0.200000,0.400000,1.179186,0.365165
96.079698,0.200000,0.400000,1.199731,0.366346
96.179698,0.200000,0.400000,1.233964,0.353969
96.279698,0.200000,0.400000,1.220162,0.357576
96.379698,0.200000,0.400000,1.194338,0.349108
96.479698,0.200000,0.400000,1.211674,0.355215
96.579698,0.200000,0.400000,1.239853,0.364919
96.679698,0.200000,0.400000,1.231837,0.366225
96.779698,0.200000,0.400000,1.199698,0.365312
96.879698,0.200000,0.400000,1.178950,0.377008
96.979698,0.200000,0.400000,1.161066,0.368890
97.079698,0.200000,0.400000,1.189723,0.367750
97.179698,0.200000,0.400000,1.230049,0.366344
97.279698,0.200000,0.400000,1.234205,0.358753
97.379698,0.200000,0.404994,1.214290,0.358766
97.479698,0.200000,0.407497,1.206175,0.354776
97.579698,0.200000,0.407500,1.201030,0.351856
97.679698,0.200000,0.407500,1.225465,0.350902
97.779698,0.200000,0.407500,1.257297,0.365427
97.879698,0.200000,0.407500,1.237106,0.381359
97.979698,0.200000,0.407500,1.203888,0.371710
98.079698,0.200000,0.407500,1.190906,0.358207
98.179698,0.200000,0.407500,1.183018,0.356097
98.279698,0.200000,0.407500,1.189092,0.344931
98.379698,0.200000,0.407500,1.198675,0.327934
98.479698,0.200000,0.409998,1.190156,0.343980
98.579698,0.200000,0.067983,1.177080,0.342537
98.679698,0.200000,0.000075,1.184561,0.307899
98.779698,0.200000,0.000000,1.205724,0.221062
98.879698,0.200000,0.000000,1.138856,0.142168
98.979698,0.200000,0.000000,1.013380,0.111368
99.079698,0.200000,0.000000,1.004304,0.136329
99.179698,0.200000,0.000000,1.072975,0.120070
99.279698,0.200000,0.000000,1.113235,0.085937
99.379698,0.200000,0.000000,1.146366,0.058495
99.479698,0.200000,0.000000,1.198470,0.064333
99.579698,0.200000,0.000000,1.255334,0.070068
99.679698,0.200000,0.000000,1.267697,0.066130
99.779698,0.202498,0.000000,1.268861,0.062625
99.879698,0.200003,0.000000,1.286539,0.057060
99.979698,0.202496,0.000000,1.308364,0.029914
100.079698,0.200002,0.000000,1.311852,0.029431
100.179698,0.202497,0.000000,1.310720,0.035843
100.279698,0.202500,0.000000,1.307031,0.028535
100.379698,0.202500,0.000000,1.301640,0.025216
100.479698,0.202500,0.000000,1.289940,0.032003
100.579698,0.200003,0.000000,1.276657,0.031449
100.679698,0.202498,0.000000,1.295687,0.057048
100.779698,0.202500,0.000000,1.322823,0.065217
100.879698,0.202500,0.000000,1.322553,0.032859
100.979698,0.202500,0.000000,1.315425,0.021716
101.079698,0.202500,0.000000,1.296156,0.013599
101.179698,0.200002,0.000000,1.268795,0.020714
101.279698,0.202498,0.000000,1.265143,0.072898
101.379698,0.200002,0.000000,1.267457,0.076305
101.479698,0.200000,0.000000,1.271390,0.061256
101.579698,0.202498,0.000000,1.275729,0.044766
101.679698,0.200002,0.000000,1.315774,0.006937
101.779698,0.200000,0.000000,1.364806,-0.041438
101.879698,0.202497,0.000000,1.331633,-0.046694
101.979698,0.200004,0.000000,1.277869,-0.016014
102.079698,0.202497,0.000000,1.291199,0.004083
102.179698,0.200003,0.000000,1.321415,0.025019
102.279698,0.200000,0.000000,1.316054,0.029615
102.379698,0.202498,0.000000,1.301782,0.023042
102.479698,0.202500,0.000000,1.304022,0.026829
102.579698,0.202500,0.000000,1.310395,0.038489
102.679698,0.202500,0.000000,1.294187,0.017108
102.779698,0.202500,0.000000,1.272316,0.003933
102.879698,0.202500,0.000000,1.302579,0.001550
102.979698,0.202500,0.000000,1.345951,0.002856
103.079698,0.202500,0.000000,1.345875,0.013113
103.179698,0.202500,0.000000,1.316810,0.010311
103.279698,0.202500,0.000000,1.305599,0.026470
103.379698,0.202500,0.000000,1.298888,0.024530
103.479698,0.202500,0.000000,1.321417,-0.005451
103.579698,0.202500,0.000000,1.363424,-0.009627
103.679698,0.202500,0.000000,1.352782,0.008397
103.779698,0.202500,0.000000,1.328935,0.004206
103.879698,0.202500,0.000000,1.331744,-0.004407
103.979698,0.202500,0.000000,1.341235,0.035931
104.079698,0.202500,0.000000,1.324875,0.053680
104.179698,0.202500,0.000000,1.302026,0.047713
104.279698,0.202500,0.000000,1.301201,0.039578
104.379698,0.202500,0.000000,1.305910,0.013350
104.479698,0.202500,0.000000,1.311248,0.002179
104.579698,0.190012,0.000000,1.316744,-0.008032
104.679698,0.147539,0.000000,1.298085,-0.008097
104.779698,0.127518,0.000000,1.273361,-0.000104
104.879698,0.087544,0.000000,1.226123,-0.014449
104.979698,0.000152,0.000000,1.173253,-0.023863
105.079698,0.000000,0.000000,1.109742,-0.025660
105.179698,0.000000,0.000000,1.043556,-0.033060
105.279698,0.000000,0.000000,0.989053,-0.047799
105.379698,0.000000,0.000000,0.937488,-0.071028
105.479698,0.000000,0.000000,0.931829,-0.057846
105.579698,0.000000,0.000000,0.937695,-0.055635
105.679698,0.000000,0.000000,0.921204,-0.101268
105.779698,0.000000,0.000000,0.899116,-0.136849
105.879698,0.000000,0.000000,0.890600,-0.094085
105.979698,0.000000,0.000000,0.891107,-0.010840
106.079698,0.000000,0.000000,0.856257,0.014191
106.179698,0.000000,0.000000,0.797819,-0.021153
106.279698,0.000000,0.000000,0.786808,-0.053568
106.379698,0.000000,0.000000,0.807366,-0.052674
106.479698,0.000000,0.000000,0.771063,-0.042495
106.579698,0.099861,0.000000,0.720404,-0.032526
106.679698,0.104990,0.000000,0.711045,-0.010050
106.779698,0.107496,0.000000,0.712049,0.002092
106.879698,0.117487,0.000000,0.686959,0.000152
106.979698,0.142458,0.000000,0.644469,-0.006230
107.079698,0.162467,0.000000,0.633077,-0.023690
107.179698,0.162500,0.000000,0.642472,-0.041527
107.279698,0.192465,0.000000,0.662696,-0.034904
107.379698,0.202489,0.000000,0.690169,-0.000076
107.479698,0.204998,0.000000,0.765673,0.031333
107.579698,0.237461,0.000000,0.853288,0.044967
107.679698,0.242495,-0.082412,0.921643,0.063437
107.779698,0.242500,-0.184872,0.985165,0.084864
107.879698,0.242500,-0.559763,1.099431,0.043334
107.979698,0.242500,-0.956762,1.226455,-0.083480
108.079698,0.242500,-0.999932,1.279414,-0.253040
108.179698,0.242500,-1.000000,1.313795,-0.360379
108.279698,0.242500,-1.000000,1.325111,-0.400837
108.379698,0.242500,-1.000000,1.330654,-0.406065
108.479698,0.242500,-1.000000,1.328089,-0.419550
108.579698,0.240004,-1.000000,1.323489,-0.436487
108.679698,0.240000,-1.000000,1.353494,-0.461338
108.779698,0.240000,-1.000000,1.392159,-0.478580
108.879698,0.240000,-1.000000,1.364729,-0.501085
108.979698,0.242496,-1.000000,1.320753,-0.509892
109.079698,0.242500,-1.000000,1.331829,-0.513411
109.179698,0.242500,-1.000000,1.356810,-0.515958
109.279698,0.242500,-1.000000,1.366391,-0.516205
109.379698,0.242500,-1.000000,1.372104,-0.516037
109.479698,0.242500,-1.000000,1.386708,-0.503725
109.579698,0.242500,-1.000000,1.403550,-0.491329
109.679698,0.242500,-1.000000,1.396607,-0.488117
109.779698,0.247492,-1.000000,1.383705,-0.489831
109.879698,0.249997,-1.000000,1.374736,-0.492862
109.979698,0.257486,-1.000000,1.366751,-0.498183
110.079698,0.269980,-1.000000,1.399165,-0.499397
110.179698,0.277486,-1.000000,1.441739,-0.507707
110.279698,0.294990,-1.000000,1.446706,-0.515164
110.379698,0.302492,-1.000000,1.442268,-0.547076
110.479698,0.302500,-1.000000,1.460604,-0.592117
110.579698,0.302500,-1.000000,1.494098,-0.625169
110.679698,0.302500,-1.000000,1.524732,-0.645995
110.779698,0.302500,-1.000000,1.554647,-0.660900
110.879698,0.302500,-1.000000,1.569393,-0.661111
110.979698,0.302500,-1.000000,1.580332,-0.651946
111.079698,0.302500,-1.000000,1.547413,-0.656565
111.179698,0.302500,-1.000000,1.503429,-0.655828
111.279698,0.302500,-1.000000,1.504998,-0.638639
111.379698,0.302500,-1.000000,1.517974,-0.630819
111.479698,0.302500,-0.882670,1.526135,-0.637722
111.579698,0.302500,-0.001253,1.533090,-0.613809
111.679698,0.302500,0.184752,1.494446,-0.449835
111.779698,0.302500,0.444870,1.444374,-0.126634
111.879698,0.302500,0.629867,1.420128,0.189959
111.979698,0.302500,0.652470,1.402340,0.395564
112.079698,0.302500,0.694966,1.369392,0.468998
112.179698,0.302500,0.612572,1.332632,0.492261
112.279698,0.302500,0.000539,1.320148,0.507698
112.379698,0.302500,0.000000,1.313769,0.411082
112.479698,0.304996,0.000000,1.306166,0.220337
112.579698,0.312494,0.000000,1.298255,0.112488
112.679698,0.312500,0.000000,1.281467,0.086448
112.779698,0.339960,0.000000,1.262460,0.114803
112.879698,0.364964,0.000000,1.373289,0.123733
112.979698,0.369991,0.000000,1.516664,0.111855
113.079698,0.372494,0.000000,1.626215,0.085359
113.179698,0.372500,-0.359481,1.713086,0.034597
113.279698,0.374999,-0.372493,1.783867,-0.090253
113.379698,0.387479,-0.372500,1.850613,-0.264286
113.479698,0.389997,-0.657124,1.914408,-0.376486
113.579698,0.390000,-0.627531,1.977463,-0.543012
113.679698,0.390000,-0.490077,1.981361,-0.678514
113.779698,0.382506,-0.000416,1.970415,-0.639022
113.879698,0.380002,0.124886,1.952371,-0.403296
113.979698,0.380000,0.107524,1.932548,-0.037880
114.079698,0.380000,0.272369,1.893008,0.208785
114.179698,0.380000,0.417388,1.840301,0.333597
114.279698,0.380000,0.417500,1.837263,0.463570
114.379698,0.380000,0.147937,1.846681,0.519163
114.479698,0.380000,0.000202,1.851869,0.413309
114.579698,0.380000,0.000000,1.855996,0.202923
114.679698,0.380000,0.262164,1.895151,0.086238
114.779698,0.380000,0.047775,1.943086,0.148326
114.879698,0.380000,0.000024,1.946541,0.204416
114.979698,0.380000,0.000000,1.938820,0.123921
115.079698,0.380000,0.000000,1.960253,0.057893
115.179698,0.380000,0.000000,1.989003,0.039015
115.279698,0.380000,0.000000,2.016351,0.042189
115.379698,0.380000,-0.009985,2.042766,0.018441
115.479698,0.380000,-0.052459,2.053714,0.019316
115.579698,0.380000,-0.169924,2.060761,-0.014693
115.679698,0.380000,-0.000083,2.080358,-0.106200
115.779698,0.380000,0.000000,2.103108,-0.138280
115.879698,0.380000,0.000000,2.098857,-0.038328
115.979698,0.380000,0.000000,2.087837,0.064827
116.079698,0.380000,0.000000,2.093714,0.086754
116.179698,0.380000,0.000000,2.103838,0.090131
116.279698,0.380000,0.074882,2.114129,0.082362
116.379698,0.382497,0.139914,2.124532,0.081711
116.479698,0.382500,0.144997,2.112837,0.171888
116.579698,0.382500,0.080064,2.095608,0.262999
116.679698,0.382500,0.080000,2.117684,0.231012
116.779698,0.382500,0.000054,2.149594,0.166089
116.879698,0.382500,0.000000,2.169363,0.109887
116.979698,0.387493,0.000000,2.186071,0.070797
117.079698,0.387500,0.000000,2.191916,0.061718
117.179698,0.387500,-0.307337,2.190521,0.056737
117.279698,0.387500,-0.344968,2.221349,-0.033546
117.379698,0.387500,-0.342503,2.260274,-0.261109
117.479698,0.387500,-0.255117,2.363020,-0.411456
117.579698,0.387500,-0.100215,2.481750,-0.483962
117.679698,0.387500,-0.062534,2.483565,-0.369735
117.779698,0.387500,-0.062500,2.456129,-0.175466
117.879698,0.387500,-0.000071,2.485996,-0.063229
117.979698,0.382510,0.000000,2.530243,0.027572
118.079698,0.382500,0.000000,2.523003,0.032575
118.179698,0.382500,0.000000,2.502822,0.059159
118.279698,0.382500,0.000000,2.541097,0.078383
118.379698,0.382500,0.000000,2.594015,0.094246
118.479698,0.382500,0.000000,2.638344,0.070624
118.579698,0.382500,0.000000,2.676952,0.042671
118.679698,0.370003,0.000000,2.749250,0.065371
118.779698,0.350013,0.000000,2.830004,0.081567
118.879698,0.307553,0.000000,2.877336,0.097328
118.979698,0.267570,0.000000,2.916301,0.069577
119.079698,0.247531,0.000000,2.924838,0.069241
119.179698,0.205069,0.000000,2.913098,0.050810
119.279698,0.165056,0.000000,2.845848,0.029415
119.379698,0.145031,0.000000,2.764696,-0.023437
119.479698,0.105042,0.000000,2.583492,-0.038949
119.579698,0.000063,0.000000,2.377193,-0.032596
119.679698,0.000000,0.000000,2.193553,-0.033197
119.779698,0.000000,0.000000,2.015584,0.006773
119.879698,0.000000,0.000000,1.835514,0.034098
119.979698,0.000000,0.000000,1.654917,0.048360
120.079698,0.000000,0.000000,1.486145,0.033943
120.179698,0.000000,0.000000,1.320359,0.017546
120.279698,0.000000,0.000000,1.197680,0.015058
120.379698,0.000000,0.067456,1.085825,0.026709
120.479698,0.000000,0.067500,1.000429,0.043031
120.579698,0.000000,0.000094,0.932652,0.053991
120.679698,0.000000,0.000000,0.850920,0.038891
120.779698,0.000000,0.000000,0.765686,0.018253
120.879698,0.000000,0.000000,0.785811,-0.000424
120.979698,0.000000,0.000000,0.832337,0.013168
121.079698,0.000000,0.000000,0.841505,0.028004
121.179698,0.000000,0.000000,0.841259,0.026806
121.279698,0.000000,0.000000,0.849000,0.020153
121.379698,0.000000,0.000000,0.858742,0.021028
121.479698,0.000000,0.000000,0.845882,0.007878
121.579698,0.000000,0.000000,0.827345,0.009462
121.679698,0.000000,0.000000,0.825926,0.016414
121.779698,0.000000,0.000000,0.828806,0.016823
121.879698,0.000000,0.000000,0.817318,0.013446
121.979698,0.000000,0.000000,0.802213,0.016272
122.079698,0.000000,0.000000,0.762156,0.016798
122.179698,0.000000,0.000000,0.715814,0.018239
122.279698,0.000000,0.000000,0.687275,0.011180
122.379698,0.000000,0.000000,0.663202,-0.002610
122.479698,0.000000,0.000000,0.638360,-0.007672
122.579698,0.000000,0.000000,0.613325,-0.003686
122.679698,0.000000,0.000000,0.580081,-0.003027
122.779698,0.000000,0.000000,0.544775,0.001900
122.879698,0.000000,0.000000,0.536349,0.005603
122.979698,0.000000,0.000000,0.534650,0.007552
123.079698,0.000000,0.000000,0.538887,0.010708
123.179698,0.000000,0.000000,0.544619,0.006639
123.279698,0.000000,0.000000,0.549939,-0.001110
123.379698,0.000000,0.000000,0.555155,-0.004308
123.479698,0.000000,0.000000,0.564968,-0.005918
123.579698,0.000000,0.000000,0.575937,-0.011217
123.679698,0.000000,0.000000,0.553797,-0.008399
123.779698,0.000000,0.000000,0.523360,0.000352
123.879698,0.000000,0.000000,0.521024,-0.002794
123.979698,0.000000,0.000000,0.525729,-0.007316
124.079698,0.000000,0.000000,0.486590,-0.001952
124.179698,0.000000,0.000000,0.436438,0.004453
124.279698,0.000000,0.000000,0.440510,0.001940
124.379698,0.000000,0.000000,0.458159,-0.005927
124.479698,0.000000,0.000000,0.462840,-0.016851
124.579698,0.000000,0.000000,0.464274,-0.022100
124.679698,0.000000,0.000000,0.455221,-0.018202
124.779698,0.000000,0.000000,0.443532,-0.019728
124.879698,0.000000,0.000000,0.436102,-0.029058
124.979698,0.000000,0.000000,0.429742,-0.028243
125.079698,0.000000,0.000000,0.416703,-0.017474
125.179698,0.000000,0.000000,0.399217,-0.013250
125.279698,0.000000,0.000000,0.388024,-0.021109
125.379698,0.000000,0.000000,0.381022,-0.030344
125.479698,0.000000,0.000000,0.420388,-0.037061
125.579698,0.000000,0.000000,0.471395,-0.034131
125.679698,0.000000,0.000000,0.442946,-0.023351
125.779698,0.000000,0.000000,0.394588,-0.020603
125.879698,0.000000,0.000000,0.380537,-0.022792
125.979698,0.000000,0.000000,0.389287,-0.019843
126.079698,0.000000,0.000000,0.384023,-0.020687
126.179698,0.000000,0.000000,0.375241,-0.026413
126.279698,0.000000,0.000000,0.379272,-0.024338
126.379698,0.000000,0.000000,0.391828,-0.023101
126.479698,0.000000,0.000000,0.371046,-0.030762
126.579698,0.000000,0.000000,0.328042,-0.035217
126.679698,0.000000,0.000000,0.321473,-0.034242
126.779698,0.000000,0.000000,0.339182,-0.033906
126.879698,0.000000,0.000000,0.338864,-0.028324
126.979698,0.000000,0.000000,0.326555,-0.020668
127.079698,0.000000,0.000000,0.349893,-0.027468
127.179698,0.000000,0.000000,0.397069,-0.041940
127.279698,0.000000,0.000000,0.391240,-0.043877
127.379698,0.000000,0.000000,0.350015,-0.041178
127.479698,0.000000,0.000000,0.328506,-0.040113
127.579698,0.000000,0.000000,0.320122,-0.035283
127.679698,0.000000,0.000000,0.318337,-0.032265
127.779698,0.000000,0.000000,0.320955,-0.030895
127.879698,0.000000,0.000000,0.313032,-0.033586
127.979698,0.000000,0.000000,0.298087,-0.041056
128.079698,0.000000,0.000000,0.301937,-0.042173
128.179698,0.000000,0.000000,0.310519,-0.032863
128.279698,0.000000,0.000000,0.294143,-0.026351
128.379698,0.000000,0.000000,0.271520,-0.030389
128.479698,0.000000,0.000000,0.270976,-0.033209
128.579698,0.000000,0.000000,0.285106,-0.032107
128.679698,0.000000,0.000000,0.286830,-0.038684
128.779698,0.000000,0.000000,0.280263,-0.043027
128.879698,0.000000,0.000000,0.280226,-0.036053
128.979698,0.000000,0.000000,0.284546,-0.027222
129.079698,0.000000,0.000000,0.283307,-0.022886
129.179698,0.000000,0.000000,0.278361,-0.019204
129.279698,0.000000,0.000000,0.275437,-0.019638
129.379698,0.000000,0.000000,0.273860,-0.029068
129.479698,0.000000,0.000000,0.264381,-0.026865
129.579698,0.000000,0.000000,0.252905,-0.007741
129.679698,0.000000,0.000000,0.248736,0.001853
129.779698,0.000000,0.000000,0.246404,-0.010980
129.879698,0.000000,0.000000,0.238978,-0.028078
129.979698,0.000000,0.000000,0.230278,-0.035243
