time_s,throttle_norm,rudder_norm,measured_speed_mps,measured_yaw_rate_rps,recursive_speed_mps,recursive_yaw_rate_rps
38.479698,0.0,0.0,0.155802,0.10683,0.22595535,0.012985646
38.579698,0.0,0.0,0.137469,0.115477,0.2222043,0.013044471
38.679698,0.0,0.0,0.118837,0.121882,0.21857111,0.013103211
38.779698,0.0,0.0,0.100006,0.134358,0.21505292,0.013161815
38.879698,0.0,0.0,0.095095,0.140873,0.2116468,0.013220285
38.979698,0.0,0.0,0.099457,0.134581,0.20834985,0.0132786725
39.079698,0.0,0.0,0.11016,0.120827,0.20515922,0.013337008
39.179698,0.0,0.0,0.125092,0.109287,0.20207198,0.013395287
39.279698,0.0,0.0,0.128986,0.103361,0.19908534,0.013453481
39.379698,0.0,0.0,0.125528,0.1005,0.19619659,0.013511552
39.479698,0.0,0.0,0.115909,0.109636,0.19340292,0.013569496
39.579698,0.0,0.0,0.102182,0.126008,0.19070165,0.013627326
39.679698,0.0,0.0,0.094051,0.14204,0.18809013,0.01368507
39.779698,0.0,0.0,0.089651,0.147611,0.1855657,0.013742715
39.879698,0.0,0.0,0.102633,0.140816,0.18312584,0.013800227
39.979698,0.0,0.0,0.119972,0.127268,0.18076806,0.013857579
40.079698,0.0,0.0,0.140737,0.110309,0.17848986,0.01391477
40.179698,0.0,0.0,0.163785,0.09218,0.17628884,0.013971814
40.279698,0.0,0.0,0.140068,0.096545,0.17416263,0.014028714
40.379698,0.0,0.0,0.085184,0.11792,0.1721089,0.014085448
40.479698,0.0,0.0,0.073194,0.135848,0.17012538,0.014141993
40.579698,0.0,0.0,0.08987,0.138674,0.16820988,0.014198323
40.679698,0.0,0.0,0.09479,0.150699,0.16636029,0.014254436
40.779698,0.0,0.0,0.091874,0.15555,0.16457447,0.014310344
40.879698,0.0,0.0,0.088863,0.123045,0.16285037,0.014366045
40.979698,0.0,0.0,0.085788,0.095604,0.161186,0.014421508
41.079698,0.0,0.0,0.087693,0.096236,0.15957941,0.014476714
41.179698,0.0,0.0,0.09715,0.103295,0.15802877,0.0145316515
41.279698,0.0,0.0,0.092125,0.107983,0.1565322,0.014586322
41.379698,0.0,0.0,0.08347,0.123418,0.15508786,0.014640728
41.479698,0.0,0.0,0.085311,0.149244,0.15369405,0.014694861
41.579698,0.0,0.0,0.094156,0.156855,0.15234911,0.0147487
41.679698,0.0,0.0,0.094894,0.134524,0.15105143,0.014802222
41.779698,0.0,0.0,0.090227,0.101792,0.14979935,0.014855413
41.879698,0.0,0.0,0.083753,0.083544,0.14859132,0.0149082905
41.979698,0.0,0.0,0.076076,0.09305,0.14742592,0.014960858
42.079698,0.0,0.0,0.064421,0.10007,0.1463016,0.015013094
42.179698,0.0,0.0,0.050106,0.111268,0.145217,0.015064981
42.279698,0.0,0.0,0.058976,0.142585,0.14417079,0.015116507
42.379698,0.0,0.0,0.083282,0.169592,0.14316162,0.015167661
42.479698,0.0,0.0,0.09735,0.153015,0.1421882,0.0152184535
42.579698,0.0,0.0,0.10459,0.105382,0.14124928,0.015268891
42.679698,0.0,0.0,0.092702,0.098028,0.1403437,0.01531896
42.779698,0.0,0.0,0.076014,0.107013,0.13947025,0.015368639
42.879698,0.0,0.0,0.076525,0.090674,0.13862783,0.015417916
42.979698,0.0,0.0,0.088499,0.087593,0.13781539,0.015466793
43.079698,0.0,0.0,0.080188,0.133944,0.13703182,0.015515282
43.179698,0.0,0.0,0.058296,0.166869,0.13627611,0.015563378
43.279698,0.0,0.0,0.065249,0.149701,0.1355473,0.015611078
43.379698,0.0,0.0,0.091512,0.113041,0.1348444,0.01565836
43.479698,0.0,0.0,0.096046,0.08713,0.13416657,0.015705222
43.579698,0.0,0.0,0.086121,0.087623,0.13351284,0.015751662
43.679698,0.0,0.0,0.075773,0.097895,0.13288237,0.015797691
43.779698,0.0,0.0,0.065142,0.093972,0.13227436,0.015843308
43.879698,0.0,0.0,0.074405,0.10488,0.13168804,0.015888497
43.979698,0.0,0.0,0.088665,0.137661,0.13112257,0.015933257
44.079698,0.0,0.0,0.076512,0.1514,0.13057719,0.01597759
44.179698,0.0,0.0,0.057729,0.121073,0.13005123,0.016021501
44.279698,0.0,0.0,0.080852,0.075013,0.12954396,0.016064985
44.379698,0.0,0.0,0.131949,0.065917,0.12905475,0.016108032
44.479698,0.0,0.0,0.124415,0.093436,0.12858294,0.016150653
44.579698,0.0,0.0,0.077761,0.092833,0.12812787,0.016192839
44.679698,0.0,0.0,0.085043,0.086732,0.12768893,0.01623459
44.779698,0.0,0.0,0.128303,0.117617,0.1272656,0.016275907
44.879698,0.0,0.0,0.118168,0.145313,0.12685728,0.0163168
44.979698,0.0,0.0,0.072452,0.116066,0.12646344,0.016357265
45.079698,0.0,0.0,0.078759,0.066211,0.12608354,0.016397297
45.179698,0.0,0.0,0.119804,0.060877,0.1257171,0.016436895
45.279698,0.0,0.0,0.122826,0.086182,0.12536359,0.016476069
45.379698,0.0,0.0,0.100467,0.092776,0.12502258,0.016514814
45.479698,0.0,0.0,0.079339,0.089499,0.12469363,0.016553132
45.579698,0.0,0.0,0.059033,0.111083,0.12437626,0.016591027
45.679698,0.0,0.0,0.067505,0.126513,0.12407007,0.016628498
45.779698,0.0,0.0,0.095157,0.109009,0.123774655,0.016665544
45.879698,0.0,0.0,0.103178,0.08184,0.12348965,0.016702171
45.979698,0.0,0.0,0.098087,0.063557,0.12321467,0.016738381
46.079698,0.0,0.0,0.10402,0.068875,0.1229493,0.016774176
46.179698,0.0,0.0,0.117324,0.075561,0.122693226,0.016809551
46.279698,0.0,0.0,0.114307,0.084249,0.12244612,0.016844515
46.379698,0.0,0.0,0.100422,0.101324,0.122207634,0.01687907
46.479698,0.0,0.0,0.096193,0.106315,0.121977486,0.016913222
46.579698,0.0,0.0,0.098401,0.091997,0.121755354,0.016946971
46.679698,0.0,0.0,0.119133,0.06845,0.12154094,0.016980316
46.779698,0.0,0.0,0.144512,0.041777,0.12133395,0.017013265
46.879698,0.089956,0.0,0.124272,0.041988,0.12113418,0.017045815
46.979698,0.124966,0.0,0.092584,0.064364,0.12212575,0.019722547
47.079698,0.14248,0.0,0.09417,0.075092,0.13315058,0.02471751
47.179698,0.162473,0.0,0.117946,0.074872,0.15141068,0.031162709
47.279698,0.17499,0.0,0.143695,0.087761,0.16938242,0.03756705
47.379698,0.179995,0.0,0.170759,0.088085,0.18529472,0.0431225
47.479698,0.182497,0.0,0.206259,0.088972,0.19811422,0.048456077
47.579698,0.184996,0.0,0.243885,0.082866,0.20955774,0.05444198
47.679698,0.194996,0.0,0.306199,0.069794,0.22172917,0.06090352
47.779698,0.199997,0.0,0.384983,0.081855,0.23558031,0.06694258
47.879698,0.202498,0.0,0.462813,0.131134,0.25165656,0.07199499
47.979698,0.204997,0.0,0.540008,0.167146,0.26788327,0.07633491
48.079698,0.209996,0.0,0.611823,0.152416,0.28362247,0.080807306
48.179698,0.212498,0.0,0.682282,0.137486,0.29996875,0.0858858
48.279698,0.2125,0.0,0.765576,0.147072,0.31806624,0.09105894
48.379698,0.2125,0.0,0.857414,0.159404,0.33779523,0.09562893
48.479698,0.210003,0.0,0.939145,0.141119,0.35840666,0.09942128
48.579698,0.205004,0.0,1.014155,0.142917,0.37939876,0.102700315
48.679698,0.202503,0.0,1.03766,0.148361,0.40018097,0.105717234
48.779698,0.2025,0.0,1.048256,0.15461,0.4203128,0.10850081
48.879698,0.200002,0.0,1.07412,0.171785,0.44047645,0.11087324
48.979698,0.2,0.0,1.103812,0.154092,0.45694315,0.11349323
49.079698,0.2,0.0,1.126662,0.118234,0.47000176,0.11630373
49.179698,0.2,0.0,1.14779,0.116735,0.48269087,0.11856982
49.279698,0.195002,0.0,1.157935,0.110382,0.49617812,0.11990006
49.379698,0.195,0.0,1.160753,0.114421,0.5094016,0.12037197
49.479698,0.195,0.0,1.176192,0.120008,0.52145904,0.120527886
49.579698,0.195,0.0,1.194793,0.084299,0.53305864,0.120647594
49.679698,0.195,0.0,1.196799,0.074115,0.54497814,0.12072317
49.779698,0.195,0.0,1.187771,0.080347,0.5567883,0.12064266
49.879698,0.195,0.0,1.191558,0.091813,0.5683591,0.120341875
49.979698,0.195,0.0,1.198558,0.078888,0.57977325,0.11970665
50.079698,0.192502,0.0,1.210157,0.083452,0.5910168,0.11875496
50.179698,0.1925,0.0,1.224826,0.114765,0.6016725,0.117552765
50.279698,0.1925,0.0,1.208039,0.122825,0.61159635,0.11623684
50.379698,0.1925,0.0,1.170286,0.11489,0.62159353,0.11481601
50.479698,0.1925,0.0,1.199116,0.103883,0.63189834,0.11325845
50.579698,0.1925,0.0,1.244659,0.079999,0.642393,0.11153311
50.679698,0.1925,0.0,1.253724,0.080386,0.6532414,0.109684564
50.779698,0.1925,0.0,1.238444,0.073789,0.6642485,0.10775033
50.879698,0.1925,0.0,1.241139,0.047514,0.67508996,0.10577951
50.979698,0.1925,0.0,1.248332,0.045473,0.68586415,0.10376367
51.079698,0.1925,0.0,1.235136,0.043128,0.6966207,0.101693064
51.179698,0.1925,0.0,1.208286,0.061034,0.7074741,0.09958103
51.279698,0.1925,0.0,1.215406,0.080911,0.7183315,0.09743396
51.379698,0.190003,0.0,1.231092,0.108402,0.72943825,0.09521273
51.479698,0.19,0.0,1.239581,0.110558,0.7403718,0.092849255
51.579698,0.19,0.0,1.246262,0.095516,0.7507707,0.090450525
51.679698,0.19,0.0,1.279557,0.073482,0.7609527,0.08810591
51.779698,0.19,0.0,1.319538,0.051375,0.7712403,0.08583692
51.879698,0.185007,0.0,1.280986,0.039081,0.78164124,0.0836123
51.979698,0.185,0.0,1.222771,0.028229,0.7917257,0.081244
52.079698,0.185,0.0,1.211165,0.059643,0.8009861,0.0788063
52.179698,0.185,0.0,1.211277,0.06265,0.8101347,0.076405175
52.279698,0.185,0.0,1.206209,0.086938,0.8195704,0.07413621
52.379698,0.185,0.0,1.199844,0.076801,0.829153,0.07200365
52.479698,0.185,0.0,1.202563,0.038622,0.8392766,0.07008661
52.579698,0.185,0.0,1.207555,0.0307,0.8495309,0.06827641
52.679698,0.185,0.0,1.204875,0.009109,0.8595479,0.06646716
52.779698,0.185,0.0,1.200272,0.056497,0.8693356,0.06464445
52.879698,0.185,0.0,1.203828,0.077418,0.8790544,0.062851
52.979698,0.185,0.0,1.209436,0.064121,0.88909584,0.06117375
53.079698,0.185,0.0,1.234362,0.026592,0.8992349,0.059582572
53.179698,0.185,0.0,1.272185,0.016089,0.9091902,0.058010023
53.279698,0.185,0.0,1.257029,0.024396,0.9189262,0.056429885
53.379698,0.185,0.0,1.228535,0.035269,0.92854464,0.054863766
53.479698,0.185,0.0,1.207717,0.043398,0.9383097,0.053327512
53.579698,0.185,0.0,1.188823,0.057371,0.948086,0.05183196
53.679698,0.185,0.0,1.190804,0.085201,0.9576877,0.050375596
53.779698,0.185,0.0,1.198007,0.136686,0.9670814,0.048953865
53.879698,0.185,0.0,1.211241,0.163287,0.97632796,0.04756638
53.979698,0.185,0.0,1.225988,0.139918,0.98589516,0.04618836
54.079698,0.185,0.0,1.236456,0.081368,0.9955414,0.044829957
54.179698,0.185,0.0,1.24585,0.050543,1.0049449,0.043510932
54.279698,0.185,0.0,1.25391,0.029115,1.0140531,0.042240668
54.379698,0.185,0.0,1.261636,0.011868,1.0229747,0.041015998
54.479698,0.185,0.0,1.247208,0.056056,1.0317795,0.039829444
54.579698,0.185,0.0,1.227208,0.092262,1.0404447,0.03866995
54.679698,0.185,0.0,1.221184,0.105768,1.0489241,0.03753138
54.779698,0.185,0.0,1.218665,0.09105,1.057204,0.036417965
54.879698,0.185,0.0,1.20018,0.085702,1.0652963,0.035338476
54.979698,0.185,0.0,1.177683,0.083035,1.0732099,0.034297187
55.079698,0.185,0.0,1.177688,0.053988,1.0809416,0.03329172
55.179698,0.185,0.0,1.1927,0.035951,1.0884842,0.032317724
55.279698,0.185,0.0,1.214392,0.007833,1.0958351,0.0313734
55.379698,0.185,0.0,1.24054,0.01383,1.1029959,0.030459713
55.479698,0.185,0.0,1.228998,0.022208,1.1099681,0.029577885
55.579698,0.185,0.0,1.192286,0.023461,1.1167517,0.028727759
55.679698,0.185,0.0,1.210108,0.03475,1.1233466,0.027908085
55.779698,0.185,0.0,1.241603,0.054399,1.1297536,0.027117588
55.879698,0.185,0.0,1.260049,0.070547,1.1359744,0.0263555
55.979698,0.185,0.0,1.275217,0.076585,1.142011,0.02562134
56.079698,0.185,0.0,1.263343,0.065013,1.1478654,0.02491456
56.179698,0.185,0.0,1.244659,0.048006,1.1535398,0.024234395
56.279698,0.185,0.0,1.221948,0.039963,1.1590364,0.02357999
56.379698,0.185,0.0,1.198226,0.035227,1.164358,0.022950526
56.479698,0.185,0.0,1.215918,0.038698,1.1695077,0.022345249
56.579698,0.185,0.0,1.243983,0.053932,1.1744887,0.02176341
56.679698,0.185,0.0,1.256545,0.051781,1.179304,0.021204272
56.779698,0.185,0.0,1.258792,0.031874,1.1839571,0.020667084
56.879698,0.185,0.0,1.263783,0.030417,1.1884514,0.020151103
56.979698,0.185,0.0,1.269462,0.052444,1.1927905,0.019655595
57.079698,0.185,0.0,1.236123,0.06928,1.1969781,0.019179855
57.179698,0.185,0.0,1.192956,0.068317,1.201018,0.018723175
57.279698,0.185,0.0,1.211781,0.068969,1.2049139,0.018284881
57.379698,0.185,0.0,1.246134,0.05115,1.2086695,0.017864315
57.479698,0.185,0.0,1.226836,0.052323,1.2122889,0.017460817
57.579698,0.185,0.0,1.17187,0.04422,1.2157755,0.017073767
57.679698,0.185,0.0,1.198877,0.041904,1.2191334,0.01670254
57.779698,0.185,0.0,1.246469,0.034742,1.2223663,0.016346538
57.879698,0.185,0.0,1.233469,0.044782,1.225478,0.016005192
57.979698,0.185,0.0,1.205244,0.054734,1.2284722,0.01567794
58.079698,0.185,0.0,1.198177,0.061863,1.2313526,0.015364235
58.179698,0.185,0.0,1.196451,0.060227,1.2341228,0.015063555
58.279698,0.185,0.0,1.205857,0.060669,1.2367864,0.014775393
58.379698,0.185,0.0,1.218058,0.053064,1.2393469,0.014499249
58.479698,0.189994,0.0,1.221535,0.053733,1.2418077,0.014234636
58.579698,0.185007,-0.102359,1.222827,0.057163,1.2449206,0.014193327
58.679698,0.189998,-0.262438,1.227894,0.04126,1.2497988,-0.009411029
58.779698,0.19,-0.359923,1.23391,0.001956,1.261497,-0.074902356
58.879698,0.19,-0.362498,1.22777,-0.052939,1.2810054,-0.1553082
58.979698,0.19,-0.367493,1.218586,-0.100856,1.2988136,-0.20738488
59.079698,0.19,-0.362505,1.2172,-0.122243,1.3044385,-0.22477333
59.179698,0.19,-0.3625,1.221017,-0.150473,1.3021314,-0.2250943
59.279698,0.19,-0.3625,1.240284,-0.179799,1.2971832,-0.22547273
59.379698,0.19,-0.3625,1.26343,-0.198362,1.2904081,-0.2304056
59.479698,0.19,-0.3625,1.277989,-0.208226,1.2811567,-0.23621666
59.579698,0.19,-0.3625,1.290392,-0.204233,1.268864,-0.23923641
59.679698,0.19,-0.360003,1.283314,-0.208122,1.2557894,-0.23913269
59.779698,0.19,-0.33753,1.263271,-0.197558,1.243518,-0.23669109
59.879698,0.19,-0.327509,1.252925,-0.188487,1.2317886,-0.22929274
59.979698,0.19,-0.325004,1.245007,-0.190639,1.2193835,-0.2192725
60.079698,0.19,-0.325,1.239601,-0.190371,1.206746,-0.21109855
60.179698,0.192497,-0.327497,1.234827,-0.193691,1.1953331,-0.20647131
60.279698,0.1925,-0.3275,1.237329,-0.198478,1.1863931,-0.20470166
60.379698,0.1925,-0.3275,1.24165,-0.184298,1.1801355,-0.20411475
60.479698,0.1925,-0.3275,1.270357,-0.176979,1.1752853,-0.20355567
60.579698,0.1925,-0.359981,1.305167,-0.19026,1.1704804,-0.2028048
60.679698,0.1925,-0.409957,1.270076,-0.205127,1.1667769,-0.20806862
60.779698,0.1925,-0.41,1.217388,-0.216561,1.1650717,-0.22396976
60.879698,0.1925,-0.41,1.223757,-0.228355,1.165102,-0.23924913
60.979698,0.1925,-0.41,1.24494,-0.233658,1.164614,-0.2467606
61.079698,0.1925,-0.41,1.226035,-0.235032,1.1618648,-0.24841067
61.179698,0.1925,-0.41,1.197033,-0.234455,1.1568187,-0.24827124
61.279698,0.1925,-0.41,1.211971,-0.235001,1.1501031,-0.2483242
61.379698,0.1925,-0.41,1.2379,-0.23609,1.1432238,-0.24869442
61.479698,0.1925,-0.41,1.256429,-0.218062,1.1366265,-0.24881181
61.579698,0.1925,-0.41,1.273105,-0.208241,1.1300763,-0.24844074
61.679698,0.1925,-0.41,1.261177,-0.208298,1.1236517,-0.24756084
61.779698,0.1925,-0.41,1.242084,-0.21581,1.1176777,-0.24620558
61.879698,0.1925,-0.41,1.244457,-0.227654,1.1120588,-0.24480823
61.979698,0.1925,-0.41,1.252198,-0.248344,1.1067125,-0.24362828
62.079698,0.1925,-0.41,1.251249,-0.25081,1.1016759,-0.2426678
62.179698,0.1925,-0.407501,1.24812,-0.27216,1.0969975,-0.24182597
62.279698,0.1925,-0.4075,1.236773,-0.270702,1.0924942,-0.24062009
62.379698,0.1925,-0.4075,1.223366,-0.254196,1.0881615,-0.23934
62.479698,0.1925,-0.4075,1.231602,-0.218395,1.0841018,-0.23832881
62.579698,0.1925,-0.4075,1.245269,-0.204974,1.080393,-0.23758972
62.679698,0.1925,-0.4075,1.235941,-0.209313,1.0770164,-0.23697993
62.779698,0.1925,-0.4075,1.220862,-0.249728,1.0739462,-0.23641105
62.879698,0.1925,-0.4075,1.2274,-0.250002,1.0711054,-0.23586105
62.979698,0.1925,-0.4075,1.239361,-0.227125,1.0684577,-0.2353464
63.079698,0.1925,-0.4075,1.239383,-0.218804,1.0660003,-0.23487957
63.179698,0.1925,-0.4075,1.236413,-0.215588,1.0637279,-0.23445652
63.279698,0.1925,-0.4075,1.22614,-0.244261,1.0616148,-0.23408599
63.379698,0.1925,-0.4075,1.214042,-0.246483,1.0596488,-0.23375
63.479698,0.1925,-0.4075,1.209855,-0.202718,1.057821,-0.23343256
63.579698,0.1925,-0.4075,1.207648,-0.237633,1.0561206,-0.23312914
63.679698,0.194997,-0.4075,1.208843,-0.274732,1.0545366,-0.23284209
63.779698,0.195,-0.4075,1.210891,-0.263469,1.0533856,-0.23254642
63.879698,0.195,-0.4075,1.206033,-0.220463,1.0528133,-0.23227793
63.979698,0.195,-0.4075,1.199442,-0.227948,1.0525341,-0.23207514
64.079698,0.195,-0.4075,1.18745,-0.253968,1.0522606,-0.23192573
64.179698,0.195,-0.4075,1.171862,-0.212431,1.0519625,-0.2318068
64.279698,0.195,-0.4075,1.192662,-0.222287,1.0513284,-0.23169783
64.379698,0.195,-0.4075,1.22257,-0.256462,1.0506109,-0.23159665
64.479698,0.195,-0.4075,1.227202,-0.252837,1.0500077,-0.23150241
64.579698,0.195,-0.4075,1.22549,-0.232302,1.0495038,-0.23141283
64.679698,0.195,-0.405003,1.245313,-0.255381,1.0490216,-0.23132747
64.779698,0.195,-0.405,1.279504,-0.251569,1.0483398,-0.23083669
64.879698,0.195,-0.400002,1.242835,-0.234871,1.0475312,-0.2302347
64.979698,0.195,-0.4,1.188371,-0.256675,1.0466607,-0.2290436
65.079698,0.195,-0.4,1.188414,-0.24926,1.0457529,-0.22784095
65.179698,0.195,-0.4,1.224753,-0.227841,1.0449091,-0.22713129
65.279698,0.195,-0.4,1.228509,-0.24179,1.0442803,-0.22683775
65.379698,0.195,-0.4,1.210584,-0.226754,1.0438458,-0.226681
65.479698,0.195,-0.395004,1.191184,-0.227446,1.0435927,-0.22652307
65.579698,0.195,-0.395,1.171412,-0.249888,1.0433054,-0.22554843
65.679698,0.195,-0.395,1.193787,-0.207907,1.0428709,-0.2243747
65.779698,0.195,-0.395,1.226753,-0.237877,1.0423093,-0.22367969
65.879698,0.195,-0.395,1.209041,-0.227299,1.0418694,-0.22344707
65.979698,0.195,-0.395,1.178614,-0.244962,1.0416296,-0.22341678
66.079698,0.195,-0.395,1.197413,-0.243835,1.0415857,-0.22339056
66.179698,0.195,-0.395,1.228576,-0.25427,1.0415905,-0.22331265
66.279698,0.195,-0.395,1.229299,-0.252392,1.0415778,-0.22322391
66.379698,0.195,-0.395,1.222401,-0.26409,1.0415711,-0.2231647
66.479698,0.195,-0.395,1.222637,-0.264703,1.0415975,-0.22313783
66.579698,0.195,-0.395,1.227614,-0.276088,1.0416403,-0.2231655
66.679698,0.195,-0.395,1.24466,-0.27039,1.0416889,-0.22321258
66.779698,0.195,-0.395,1.264732,-0.256373,1.0417384,-0.22324832
66.879698,0.195,-0.395,1.247685,-0.256808,1.0417854,-0.22326685
66.979698,0.195,-0.395,1.221318,-0.255147,1.0418283,-0.22327684
67.079698,0.195,-0.395,1.218977,-0.235245,1.0418676,-0.22328654
67.179698,0.195,-0.395,1.222694,-0.241624,1.0419041,-0.2232978
67.279698,0.195,-0.395,1.218587,-0.242191,1.0419378,-0.22330868
67.379698,0.195,-0.395,1.209277,-0.234785,1.0419685,-0.22331752
67.479698,0.195,-0.395,1.226792,-0.247997,1.0419961,-0.22332437
67.579698,0.195,-0.395,1.251038,-0.231894,1.0420213,-0.22333011
67.679698,0.195,-0.395,1.243227,-0.252335,1.0420444,-0.22333539
67.779698,0.195,-0.395,1.227395,-0.265931,1.0420657,-0.22334029
67.879698,0.195,-0.399994,1.214292,-0.25753,1.0420854,-0.22334476
67.979698,0.195,-0.4,1.201872,-0.256747,1.0422056,-0.2241507
68.079698,0.195,-0.395004,1.221534,-0.252005,1.0424931,-0.22517714
68.179698,0.195,-0.395,1.24926,-0.259562,1.0427222,-0.22498411
68.279698,0.195,-0.399996,1.248803,-0.259776,1.0426571,-0.22414865
68.379698,0.195,-0.4,1.229594,-0.256653,1.0424923,-0.22438157
68.479698,0.195,-0.395004,1.237197,-0.264562,1.0424675,-0.22526637
68.579698,0.195,-0.395,1.25156,-0.246868,1.0425073,-0.22512266
68.679698,0.195,-0.395,1.247098,-0.252601,1.0424222,-0.22432096
68.779698,0.195,-0.399996,1.23791,-0.254759,1.0421634,-0.22370915
68.879698,0.195,-0.4,1.224631,-0.2631,1.0419382,-0.22430287
68.979698,0.195,-0.4,1.208633,-0.256763,1.0420047,-0.2252917
69.079698,0.195,-0.4,1.202589,-0.268193,1.0423081,-0.22586025
69.179698,0.195,-0.4,1.199044,-0.273581,1.0425237,-0.22599809
69.279698,0.195,-0.4,1.215394,-0.261889,1.0425504,-0.22599347
69.379698,0.195,-0.4,1.244986,-0.264583,1.0424308,-0.22598104
69.479698,0.195,-0.4,1.242241,-0.260173,1.042306,-0.22600426
69.579698,0.195,-0.4,1.231391,-0.264199,1.0422041,-0.22607625
69.679698,0.195,-0.4,1.221893,-0.265421,1.0421009,-0.22614774
69.779698,0.195,-0.4,1.213294,-0.265036,1.0419794,-0.22618885
69.879698,0.195,-0.4,1.212197,-0.277231,1.0418551,-0.22616279
69.979698,0.195,-0.4,1.212979,-0.282759,1.0417299,-0.22610688
70.079698,0.195,-0.4,1.214304,-0.281449,1.0416049,-0.22605991
70.179698,0.195,-0.4,1.215766,-0.287566,1.0414851,-0.226032
70.279698,0.195,-0.4,1.225339,-0.272701,1.0413743,-0.22601415
70.379698,0.195,-0.4,1.236949,-0.271466,1.041272,-0.22599639
70.479698,0.195,-0.4,1.254633,-0.272095,1.0411762,-0.22597626
70.579698,0.195,-0.4,1.273843,-0.278515,1.0410861,-0.22595617
70.679698,0.195,-0.4,1.261927,-0.271719,1.0410022,-0.22593841
70.779698,0.195,-0.4,1.242195,-0.288864,1.0409247,-0.22592318
70.879698,0.195,-0.4,1.198432,-0.277824,1.0408531,-0.22590953
70.979698,0.199992,-0.4,1.148653,-0.316942,1.0407866,-0.22589672
71.079698,0.2,-0.4,1.16069,-0.285077,1.0413758,-0.22583163
71.179698,0.2,-0.4,1.213997,-0.283697,1.0429265,-0.22578482
71.279698,0.2,-0.4,1.20697,-0.283896,1.0448757,-0.22583607
71.379698,0.2,-0.4,1.184815,-0.285069,1.0466635,-0.22596532
71.479698,0.2,-0.4,1.20943,-0.283668,1.0482442,-0.22612928
71.579698,0.2,-0.4,1.245746,-0.276847,1.0490028,-0.22628842
71.679698,0.2,-0.4,1.227808,-0.290304,1.0494537,-0.22643846
71.779698,0.2,-0.4,1.196208,-0.283458,1.0500032,-0.22657871
71.879698,0.2,-0.4,1.215754,-0.290584,1.0506306,-0.22670633
71.979698,0.2,-0.4,1.248109,-0.31245,1.0511883,-0.22682199
72.079698,0.2,-0.4,1.262094,-0.313125,1.0513417,-0.22690454
72.179698,0.2,-0.4,1.271478,-0.281519,1.0513101,-0.22696647
72.279698,0.2,-0.4,1.275691,-0.306224,1.0513178,-0.22701801
72.379698,0.2,-0.4,1.278606,-0.310595,1.0513831,-0.22706056
72.479698,0.2,-0.4,1.263719,-0.312946,1.051434,-0.22709414
72.579698,0.2,-0.4,1.244377,-0.304373,1.0514361,-0.22712061
72.679698,0.2,-0.4,1.272206,-0.30186,1.0514137,-0.22714141
72.779698,0.2,-0.4,1.311867,-0.335239,1.051396,-0.22715677
72.879698,0.2,-0.4,1.298362,-0.308559,1.0513864,-0.22716713
72.979698,0.2,-0.4,1.271553,-0.296799,1.0513744,-0.22717375
73.079698,0.2,-0.4,1.274904,-0.301787,1.0511323,-0.22717267
73.179698,0.2,-0.4,1.285842,-0.339419,1.0507923,-0.22716661
73.279698,0.2,-0.4,1.292195,-0.32735,1.0504929,-0.22715554
73.379698,0.2,-0.4,1.297399,-0.297667,1.050247,-0.22713792
73.479698,0.2,-0.4,1.268946,-0.355317,1.0500112,-0.22711468
73.579698,0.2,-0.4,1.218109,-0.348506,1.0497627,-0.22708865
73.679698,0.2,-0.4,1.231386,-0.296364,1.049515,-0.22706155
73.779698,0.2,-0.4,1.2607,-0.338796,1.0492853,-0.22703342
73.879698,0.2,-0.4,1.250166,-0.313361,1.0490749,-0.22700411
73.979698,0.2,-0.4,1.229636,-0.287321,1.0488768,-0.22697426
74.079698,0.2,-0.057938,1.270617,-0.313209,1.0486873,-0.22694485
74.179698,0.2,-7.2e-05,1.327101,-0.299904,1.0400912,-0.16610013
74.279698,0.2,0.0,1.304145,-0.188915,1.018166,-0.07356189
74.379698,0.2,0.0,1.228363,-0.097565,0.99688077,-0.01033964
74.479698,0.2,0.0,1.223732,-0.047315,0.9921302,0.008079767
74.579698,0.2,0.0,1.236945,-0.018044,1.0022357,0.005251781
74.679698,0.2,0.0,1.253648,-0.005343,1.0211704,-3.8410537e-05
74.779698,0.2,0.0,1.271227,-0.020692,1.0371253,0.0014720856
74.879698,0.2,0.0,1.308813,-0.030105,1.0464866,0.009484163
74.979698,0.2,0.0,1.351423,-0.015908,1.0528554,0.019027624
75.079698,0.2,0.0,1.293192,0.015232,1.0604073,0.025762524
75.179698,0.2,0.0,1.209562,0.029754,1.0697199,0.027624544
75.279698,0.2,0.0,1.217377,0.023942,1.0789462,0.026596082
75.379698,0.2,0.0,1.248088,0.024515,1.0870355,0.025608031
75.479698,0.2,0.0,1.286524,0.043477,1.094244,0.025878174
75.579698,0.2,0.0,1.3301,0.010349,1.1011977,0.026865121
75.679698,0.2,0.0,1.341241,-0.003742,1.1081475,0.027583595
75.779698,0.2,0.0,1.344254,0.019348,1.1149875,0.027607188
75.879698,0.2,0.0,1.327581,0.015521,1.121582,0.027151054
75.979698,0.2,0.0,1.30598,0.021271,1.1279143,0.026613882
76.079698,0.2,0.0,1.304457,0.01822,1.1340293,0.026196921
76.179698,0.2,0.0,1.316324,-0.014451,1.1399562,0.025860732
76.279698,0.2,0.0,1.313013,-0.014043,1.1456993,0.025488846
76.379698,0.2,0.0,1.299565,0.035766,1.1512598,0.02502804
76.479698,0.2,0.0,1.302612,0.036953,1.1566442,0.024506235
